age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,tenure_days,gender_encoded,country_encoded,category_encoded
72,124.13,14,245,0,45.2,24,0.22,1226,1,5,0
51,68.46,13,294,0,53.8,83,0.23,1101,0,7,2
26,87.58,9,191,0,47.8,96,0.43,1469,0,6,2
77,260.25,4,103,0,80.9,12,0.18,917,0,5,3
78,211.6,9,67,0,9.9,55,0.47,1198,1,9,3
66,20.24,11,323,0,16.7,47,0.43,40,0,8,3
50,176.15,12,154,0,15.7,27,0.12,1169,0,7,1
68,62.12,17,225,0,81.7,18,0.54,1272,1,6,3
77,66.48,8,232,0,11.8,89,0.55,1402,0,5,3
23,89.05,16,103,0,97.1,51,0.52,50,1,1,4
54,74.77,9,315,0,50.95,87,0.41,25,0,1,3
48,61.09,16,239,0,99.2,60,0.18,860,0,2,1
51,60.23,7,211,0,98.0,57,0.12,833,1,4,4
58,24.66,10,125,0,14.9,67,0.29,516,0,8,1
79,65.54,10,122,1,65.7,2,0.33,322,0,7,1
46,93.19,9,35,0,40.0,11,0.47,1027,1,6,4
75,130.16,8,237,0,73.2,94,0.15,54,0,1,4
31,63.69,12,241,0,40.6,13,0.05,1026,0,8,4
53,25.23,9,132,0,38.3,40,0.04,915,1,7,4
53,117.58,12,226,0,90.4,6,0.14,1431,1,2,1
70,41.52,11,89,0,49.5,12,0.27,1143,1,1,4
32,93.19,10,254,0,74.0,43,0.41,1191,1,0,2
25,93.19,7,82,0,65.0,72,0.25,263,1,1,3
43,32.92,11,138,0,65.8,73,0.59,1277,1,3,3
53,62.31,15,308,0,34.9,4,0.31,34,1,0,2
65,85.97,9,19,0,25.2,37,0.45,617,2,8,1
38,82.81,10,328,0,88.5,36,0.09,1637,1,2,1
45,119.88,11,83,0,2.5,32,0.24,1026,0,5,3
21,77.75,7,26,0,50.95,57,0.1,1355,0,9,0
79,175.55,7,57,0,13.3,12,0.05,1064,0,4,2
33,40.36,6,329,0,94.9,18,0.35,1758,1,4,2
39,86.86,7,216,0,0.5,61,0.16,457,2,1,3
29,270.72,12,332,0,0.8,31,0.57,1412,0,6,4
33,264.66,8,124,0,22.7,40,0.31,1316,0,0,0
68,80.12,10,287,0,27.9,46,0.44,558,1,3,1
57,155.68,13,199,0,56.0,39,0.22,1810,1,1,1
55,100.5,9,282,0,96.1,63,0.08,872,0,2,1
59,61.74,10,213,0,46.5,93,0.25,488,1,9,1
54,39.95,9,155,0,28.9,55,0.45,248,0,5,2
46,227.45,11,17,0,81.7,40,0.33,503,1,9,2
35,95.6,9,342,0,38.6,29,0.26,215,0,3,4
27,77.21,12,104,0,14.2,91,0.29,603,2,9,2
59,22.64,6,158,0,79.5,11,0.25,940,0,9,4
56,207.24,16,40,0,0.2,97,0.11,669,0,8,4
35,108.27,8,289,0,50.95,39,0.11,954,0,2,1
18,171.37,8,6,0,63.5,82,0.32,1264,0,2,1
56,67.32,8,4,0,10.2,44,0.19,1143,2,7,2
38,99.42,3,20,0,25.6,20,0.3,1210,0,1,2
18,115.74,10,133,0,39.3,92,0.19,164,0,6,4
32,179.19,13,119,0,39.6,86,0.2,758,1,7,3
21,93.19,9,241,0,97.3,96,0.39,466,0,2,1
77,78.46,9,105,0,67.6,85,0.36,458,1,4,0
78,60.46,8,342,0,3.7,27,0.51,1515,1,1,3
37,407.48,8,130,0,22.1,38,0.46,1181,0,3,1
27,141.73,6,37,0,61.6,90,0.22,926,0,8,1
40,88.12,11,86,1,71.3,87,0.04,538,0,5,2
58,61.98,11,335,0,38.1,98,0.06,1802,1,4,0
51,93.19,11,112,0,85.7,76,0.49,1031,1,2,0
77,75.96,11,250,0,94.3,11,0.48,341,0,1,1
63,102.79,9,344,0,61.4,36,0.25,254,1,2,4
65,42.99,8,361,0,56.2,32,0.52,1685,0,0,0
50,148.93,10,70,1,75.1,62,0.24,82,1,7,3
51,130.2,16,263,0,78.2,16,0.28,859,1,5,4
56,69.46,7,68,0,21.5,42,0.2,615,2,5,2
78,94.32,7,254,0,48.4,31,0.34,248,1,6,1
27,162.28,8,274,0,44.7,70,0.38,413,1,0,1
71,40.27,9,85,0,94.1,13,0.05,213,1,9,3
37,45.36,6,217,0,11.2,36,0.19,1624,2,0,3
18,73.51,7,49,0,94.3,75,0.12,383,0,5,2
30,124.85,12,133,0,57.3,11,0.46,338,1,4,2
18,193.37,9,229,0,28.8,48,0.24,1166,1,6,0
22,70.41,4,60,0,86.9,20,0.3,1555,0,3,4
33,67.27,8,251,0,5.0,29,0.44,1320,1,4,1
32,76.46,8,229,0,31.9,19,0.56,65,0,1,0
66,130.89,15,350,0,75.3,94,0.0,1280,1,9,2
45,37.25,11,57,0,82.8,6,0.48,1605,1,7,3
48,64.54,12,184,0,16.7,56,0.17,742,0,3,0
40,44.78,9,202,0,94.2,81,0.17,1115,1,4,3
65,67.27,10,31,0,5.4,82,0.03,386,0,1,4
62,97.22,8,144,0,43.4,18,0.01,1331,1,2,3
60,56.68,12,168,0,9.7,76,0.41,205,1,8,1
34,141.32,7,21,0,9.8,42,0.56,110,2,9,4
66,21.85,6,335,0,91.4,60,0.31,1089,1,7,3
51,22.89,15,297,0,90.4,56,0.16,768,0,6,0
30,31.26,11,78,0,61.5,3,0.23,892,1,0,1
31,49.79,8,135,1,96.6,82,0.13,213,0,8,1
28,102.7,11,301,0,49.1,80,0.43,1144,0,9,2
45,23.16,9,175,0,78.3,39,0.36,724,1,3,2
59,46.7,9,76,0,9.7,43,0.12,722,0,2,0
49,60.43,14,29,0,39.6,28,0.14,1598,0,6,2
52,121.22,10,283,0,51.5,42,0.12,733,1,5,3
78,93.19,15,328,0,77.8,9,0.23,449,0,4,2
76,36.99,7,152,0,33.4,84,0.2,1429,0,4,1
48,51.84,11,212,0,98.0,18,0.18,567,1,6,0
34,72.5,8,178,0,73.5,89,0.34,1658,1,5,3
64,112.04,13,294,0,53.3,21,0.21,475,1,4,1
26,47.55,12,82,0,33.1,26,0.34,986,1,9,1
27,144.4,16,199,0,50.95,23,0.42,1593,0,6,4
25,93.19,9,322,0,67.3,10,0.14,1714,0,6,2
38,62.34,8,128,0,67.9,44,0.72,1551,2,3,3
30,121.36,7,293,0,58.6,13,0.41,1151,1,5,0
76,171.66,12,190,0,40.0,53,0.36,1688,1,3,0
67,103.59,8,51,0,81.7,37,0.4,1245,0,5,0
22,100.64,10,82,0,25.8,56,0.35,134,0,3,4
23,97.02,12,340,0,62.5,59,0.23,608,0,6,3
47,58.1,8,187,0,47.2,12,0.85,1362,1,0,1
48,70.6,3,12,0,89.3,3,0.49,1830,1,0,4
34,93.19,16,218,0,59.1,14,0.12,821,1,0,2
28,154.58,8,16,0,85.6,35,0.37,1276,2,6,1
37,75.29,14,241,0,95.3,98,0.14,324,1,4,0
65,97.42,7,339,0,12.7,93,0.1,445,0,2,2
26,67.95,9,157,0,55.5,30,0.32,655,0,7,3
19,82.28,7,165,0,88.4,71,0.06,574,1,2,3
54,93.19,6,138,0,87.2,66,0.44,265,0,0,4
18,98.55,11,293,0,19.6,18,0.29,1711,0,4,3
21,186.16,9,27,0,48.1,26,0.33,846,0,6,0
53,166.39,17,358,0,22.3,81,0.43,1189,1,1,4
71,52.07,8,160,0,89.7,46,0.07,1766,1,4,4
75,47.61,6,181,0,0.3,12,0.13,1110,1,1,0
42,87.62,8,279,0,21.8,58,0.51,821,1,6,3
20,30.97,6,154,0,40.9,57,0.07,56,0,9,2
26,149.21,8,301,0,22.1,32,0.29,1704,0,5,4
39,55.09,9,213,0,97.4,93,0.07,1611,1,7,2
40,148.83,6,339,0,24.4,64,0.22,582,0,2,2
29,52.9,10,352,0,36.2,74,0.22,1579,0,3,2
27,93.19,9,68,0,17.4,66,0.18,124,1,3,2
51,214.18,12,324,0,92.7,37,0.27,1808,1,5,0
60,119.98,12,294,0,41.1,14,0.26,821,0,4,1
27,96.19,9,208,0,26.2,10,0.31,1674,0,3,3
47,111.71,11,156,0,24.6,65,0.27,1177,0,8,1
39,39.75,16,74,0,58.6,64,0.49,744,1,3,1
23,198.19,14,341,0,97.8,41,0.17,1257,1,6,4
67,157.66,11,286,0,97.4,21,0.37,879,1,5,1
19,84.53,6,230,0,98.2,69,0.18,284,0,7,1
47,99.91,7,64,0,38.7,9,0.46,630,0,5,0
19,108.02,9,270,0,91.4,9,0.03,503,1,7,2
49,181.35,7,82,0,44.4,18,0.27,1579,0,8,1
59,175.23,8,73,0,51.1,69,0.13,990,0,3,1
33,24.71,11,264,0,52.0,62,0.2,1682,0,5,4
29,58.87,13,268,0,6.4,16,0.4,178,2,1,3
18,112.73,16,300,0,17.7,98,0.05,1776,1,0,4
70,150.8,11,89,0,88.6,4,0.01,1101,2,8,3
25,55.28,10,359,0,89.6,21,0.32,1305,1,4,3
65,126.97,10,299,0,20.2,44,0.46,473,1,1,3
67,105.09,12,1,0,30.3,78,0.15,708,0,7,0
30,119.83,11,175,0,83.0,91,0.32,1809,2,5,0
32,56.36,9,124,0,20.4,76,0.26,785,0,7,2
70,81.83,4,267,0,88.1,27,0.61,978,0,7,3
61,123.98,12,214,0,82.3,34,0.22,319,0,8,0
25,120.03,10,66,0,80.8,4,0.18,1673,0,1,0
27,113.0,13,177,0,89.2,51,0.12,114,1,5,1
63,36.64,14,266,1,88.7,2,0.28,731,0,3,3
22,73.84,11,4,0,50.95,32,0.45,1302,0,9,4
67,51.25,11,300,0,88.0,2,0.67,174,0,2,1
36,121.78,5,201,0,60.7,58,0.25,313,1,2,0
64,232.1,12,116,0,15.8,22,0.28,1179,0,8,0
55,100.03,10,335,0,60.9,19,0.36,803,2,4,0
76,180.45,13,349,0,94.2,90,0.3,631,0,6,0
28,93.19,7,231,0,96.8,20,0.16,942,2,9,4
70,99.57,6,83,0,72.8,18,0.22,1613,1,5,2
60,88.91,7,88,1,69.4,50,0.02,883,0,2,2
37,43.78,10,226,0,93.8,14,0.48,455,0,4,3
37,60.4,12,110,0,29.1,20,0.24,217,0,6,0
38,86.45,13,322,0,15.1,45,0.52,1310,0,1,3
35,89.35,10,11,0,29.0,88,0.24,1611,0,5,4
74,340.83,7,26,0,94.9,47,0.61,408,0,7,3
67,67.96,11,104,0,21.2,57,0.42,1504,0,4,2
27,228.05,17,85,0,22.5,31,0.56,1316,1,5,2
51,41.18,15,155,0,19.3,52,0.31,1772,0,9,2
43,269.52,13,198,0,48.5,79,0.52,922,1,7,3
47,125.38,10,136,0,79.6,46,0.53,974,1,9,0
26,57.62,12,30,1,38.2,7,0.08,1349,0,0,1
63,93.19,10,163,0,10.0,49,0.19,1362,1,2,2
68,91.28,10,112,0,50.95,23,0.48,671,0,6,3
48,36.39,10,360,0,61.0,93,0.17,1506,1,4,1
59,90.3,16,270,0,47.9,41,0.29,1188,1,7,2
72,245.26,13,352,0,96.4,4,0.23,308,0,2,2
21,41.8,10,286,0,47.0,95,0.38,1108,1,8,4
78,153.49,4,257,1,73.3,82,0.53,398,0,9,2
78,163.99,8,200,0,15.9,31,0.47,1558,1,0,1
23,29.7,9,298,0,41.7,47,0.06,1316,1,9,1
31,64.5,5,0,0,50.95,18,0.65,452,1,5,0
21,186.82,8,210,0,34.8,74,0.32,252,1,1,1
43,46.11,11,264,0,48.0,7,0.55,48,0,0,3
64,151.08,13,187,0,17.4,38,0.17,1408,1,0,3
65,45.14,11,356,0,80.3,45,0.46,212,0,6,2
56,43.73,9,240,0,37.6,28,0.35,840,2,4,0
34,178.09,13,192,0,89.7,59,0.44,1005,0,8,2
36,59.88,15,109,0,67.5,18,0.06,1364,0,8,0
78,54.29,10,110,0,17.7,95,0.09,132,1,6,4
68,41.85,9,64,0,64.2,9,0.51,772,1,9,0
66,24.86,9,64,0,2.3,16,0.42,636,0,3,4
23,69.96,9,316,0,80.7,62,0.2,695,0,2,4
46,248.88,11,234,0,97.4,40,0.29,1026,0,3,2
28,43.27,8,94,0,67.8,89,0.34,1232,0,5,3
33,163.51,13,196,0,50.95,94,0.09,628,1,8,0
47,93.19,7,290,0,29.5,58,0.16,1279,1,4,2
42,141.58,6,195,0,50.95,66,0.21,24,0,1,4
57,59.56,11,37,0,42.5,69,0.69,1386,0,9,4
28,206.96,12,38,0,11.2,94,0.41,789,0,4,1
24,58.54,7,148,0,50.95,19,0.27,634,0,4,1
43,65.27,11,163,0,49.5,78,0.3,751,1,7,0
73,83.58,9,219,0,49.0,27,0.1,1561,1,0,3
39,93.19,12,275,0,50.95,30,0.27,462,0,2,1
42,94.28,9,42,0,17.1,45,0.11,1198,0,0,4
36,93.19,7,237,0,81.0,78,0.03,208,0,4,2
48,181.77,20,162,0,36.6,31,0.34,943,1,6,3
43,230.51,7,319,0,8.0,36,0.24,706,1,3,0
59,206.18,10,106,0,19.0,39,0.32,246,0,7,2
58,77.09,9,287,0,25.3,50,0.18,408,1,0,0
53,261.83,15,291,0,17.8,94,0.22,1036,0,5,2
40,114.33,6,104,0,24.2,38,0.23,1480,2,1,2
64,113.83,13,68,0,99.6,11,0.31,1784,0,1,3
30,63.69,12,108,0,53.8,81,0.17,1044,1,2,0
42,29.11,8,179,1,60.3,74,0.09,983,0,5,1
19,29.14,11,131,0,16.6,16,0.22,210,1,0,2
19,93.19,14,6,0,4.4,51,0.54,1246,1,0,2
33,118.16,12,339,0,31.0,75,0.04,646,1,4,1
26,131.13,10,148,0,77.0,39,0.2,774,1,0,3
45,49.9,9,184,0,55.9,92,0.08,1084,2,5,3
30,20.96,6,155,0,1.1,85,0.3,1473,1,1,3
52,96.76,9,289,0,78.9,92,0.18,1581,1,4,4
58,53.83,9,244,0,10.4,23,0.33,344,2,9,4
30,80.3,9,271,0,44.0,65,0.21,1764,1,5,3
48,125.63,6,37,0,99.9,49,0.21,436,0,6,3
38,248.79,13,114,0,12.1,61,0.09,811,1,0,1
49,72.43,10,336,0,81.5,54,0.52,835,1,1,4
71,97.92,5,118,0,79.9,13,0.14,1193,2,3,0
51,19.68,13,131,0,44.5,72,0.18,1377,1,0,3
25,125.4,9,55,0,98.8,83,0.69,1772,0,6,3
76,294.41,11,119,0,30.8,24,0.04,701,1,1,3
58,165.66,8,49,0,31.6,49,0.07,1452,1,2,2
65,183.23,10,364,0,15.2,37,0.38,1182,1,0,4
19,26.83,10,361,0,37.0,89,0.41,661,1,4,0
55,125.47,12,81,0,29.6,26,0.29,1033,1,7,2
49,87.14,15,48,1,60.4,42,0.17,1840,0,5,2
71,14.04,11,47,0,4.1,91,0.37,49,0,6,0
57,125.07,7,133,0,31.0,96,0.6,640,1,0,0
75,52.94,8,237,0,0.5,3,0.22,419,1,9,0
45,39.58,17,334,0,0.6,61,0.38,1650,2,3,0
54,83.68,11,172,0,82.0,43,0.33,1283,2,1,0
58,49.22,5,144,0,75.0,73,0.63,449,0,6,3
18,78.12,10,186,0,74.4,65,0.3,1014,0,5,0
58,223.02,12,119,0,35.4,18,0.23,472,1,0,0
27,67.6,14,183,0,69.9,67,0.37,271,1,9,4
72,140.46,3,356,0,25.7,14,0.06,46,0,1,3
21,35.7,5,362,0,30.9,64,0.18,1659,0,5,2
52,93.19,9,78,0,56.2,32,0.07,1096,0,1,3
79,106.97,13,162,0,50.95,68,0.29,778,1,5,1
27,144.62,9,7,0,26.6,60,0.16,1524,2,0,0
64,51.61,11,98,0,67.9,21,0.59,25,0,7,2
28,116.38,10,316,0,96.2,27,0.23,753,1,8,1
31,375.82,8,355,0,49.4,5,0.32,1618,0,4,2
55,140.24,13,26,0,40.7,67,0.08,923,1,7,3
29,87.97,14,275,0,23.2,86,0.26,1595,1,8,1
62,108.13,6,312,0,35.6,84,0.06,1374,1,0,0
34,53.95,9,278,0,52.9,41,0.2,1486,1,0,0
33,115.98,18,355,0,94.4,2,0.11,536,1,0,1
52,130.44,12,203,0,26.1,43,0.58,1227,0,8,3
19,93.19,9,159,0,23.1,1,0.36,1224,1,9,1
28,36.74,11,177,0,96.1,23,0.38,827,0,6,3
78,44.42,7,191,0,60.6,63,0.14,408,1,8,2
58,33.54,12,39,0,73.5,48,0.44,245,1,3,3
20,50.42,13,359,0,83.0,25,0.1,839,0,6,1
46,36.67,8,235,0,8.2,90,0.3,27,0,3,1
35,46.42,4,32,0,48.5,67,0.55,582,2,5,2
37,37.54,15,28,0,14.0,95,0.25,1797,2,4,1
64,64.2,9,32,0,62.4,91,0.37,850,1,4,4
31,35.97,10,99,0,95.4,77,0.42,580,1,4,1
51,87.83,9,144,0,5.6,47,0.52,1334,0,2,4
66,50.37,12,329,0,27.4,97,0.22,363,2,8,1
71,91.9,12,64,0,100.0,89,0.47,664,0,9,1
48,180.44,9,121,0,0.5,56,0.3,545,0,5,2
75,307.99,15,42,0,14.0,59,0.56,412,0,0,4
57,115.83,10,208,0,8.1,16,0.62,1552,1,8,2
59,28.08,13,229,0,76.4,47,0.21,1295,0,3,4
75,41.14,7,126,0,75.1,90,0.26,427,0,3,4
35,113.4,14,355,0,77.8,54,0.22,1129,0,6,0
47,99.45,10,185,1,77.5,47,0.03,575,1,0,4
42,93.19,11,236,0,83.5,52,0.21,934,1,2,2
78,248.77,11,90,0,77.3,18,0.11,752,1,3,2
36,41.67,9,42,0,48.4,81,0.24,1747,1,4,3
25,179.43,10,45,0,74.5,46,0.21,1155,2,6,1
45,30.82,10,24,0,59.8,89,0.18,96,1,7,0
25,188.69,9,353,0,36.7,26,0.18,524,1,1,1
48,205.75,13,194,0,83.7,18,0.29,75,1,6,2
20,44.88,16,348,0,50.95,49,0.08,1270,0,6,0
20,36.0,11,98,0,17.3,65,0.32,771,0,3,4
61,43.55,3,255,0,2.4,7,0.41,1151,1,8,2
39,348.62,13,360,0,31.6,30,0.72,1420,1,0,2
34,197.61,10,329,0,40.4,97,0.5,40,1,7,2
53,93.19,13,293,0,17.4,25,0.09,1462,0,4,2
34,118.94,9,245,1,85.5,25,0.22,1241,1,8,0
31,219.22,4,165,0,3.4,27,0.33,1621,2,5,1
68,109.54,18,256,0,48.4,35,0.18,1691,0,3,1
26,28.36,10,309,0,5.5,82,0.43,1715,1,0,4
79,83.95,7,351,0,53.7,30,0.32,350,0,9,2
47,33.34,10,277,0,46.4,14,0.65,629,1,4,2
38,114.01,10,188,0,78.0,35,0.44,1159,0,8,1
29,106.14,12,185,0,69.0,34,0.2,154,1,4,4
54,66.28,13,181,0,84.4,84,0.34,848,0,0,3
49,26.51,11,274,0,54.4,15,0.05,1759,0,5,0
28,73.54,12,226,0,82.2,7,0.27,165,2,5,1
37,166.74,13,33,0,71.9,13,0.43,1244,1,4,0
52,41.6,7,206,0,78.0,40,0.21,1011,1,5,1
70,102.38,11,43,0,60.1,60,0.17,806,0,8,4
64,270.78,8,244,0,72.0,34,0.59,903,2,4,2
63,338.37,13,253,0,50.95,13,0.33,1037,2,8,3
28,53.6,3,108,0,8.5,4,0.12,360,1,5,0
69,157.84,8,322,0,41.7,13,0.15,709,1,2,3
25,23.43,14,113,0,17.3,48,0.25,942,0,1,2
21,237.9,8,277,0,62.9,13,0.11,416,1,9,1
44,187.39,9,236,0,26.3,87,0.13,330,1,3,4
61,194.07,17,28,0,95.8,93,0.27,255,1,0,2
57,93.19,13,221,0,27.1,33,0.2,209,0,9,3
55,46.33,13,317,0,9.8,23,0.68,958,2,8,3
64,149.66,7,270,0,88.1,67,0.43,552,2,1,3
47,69.08,4,241,0,41.4,32,0.23,1062,1,1,1
61,39.74,10,96,0,35.6,55,0.31,166,0,2,3
65,193.14,7,342,0,88.5,3,0.17,195,0,7,1
65,31.88,10,262,0,65.3,12,0.32,797,1,7,3
44,93.19,6,339,0,53.2,56,0.33,1121,0,8,0
38,65.51,10,6,0,32.7,68,0.04,72,1,1,0
69,59.01,10,272,0,29.2,33,0.15,273,1,2,2
37,48.87,12,287,0,58.0,32,0.59,1748,1,3,2
77,110.63,14,334,0,50.1,17,0.14,228,1,3,4
21,89.57,9,204,0,27.6,52,0.23,266,0,9,3
28,120.2,11,183,0,18.4,73,0.09,709,1,4,3
30,124.66,9,317,0,81.8,5,0.28,80,1,0,1
78,52.65,9,57,0,68.8,21,0.28,1675,1,2,2
26,34.41,6,110,0,99.3,3,0.16,717,0,4,0
21,68.86,11,185,0,50.95,67,0.11,595,0,5,1
29,64.01,15,130,0,99.4,37,0.28,776,0,3,0
26,93.19,8,88,0,46.1,35,0.4,1577,0,8,1
30,63.32,15,335,0,53.5,33,0.11,700,1,2,2
65,159.07,10,117,0,20.9,54,0.65,305,1,1,3
43,171.86,11,256,0,15.0,3,0.2,773,0,6,3
55,95.14,10,109,0,94.0,48,0.1,449,1,6,2
59,68.65,5,66,0,98.1,18,0.29,312,1,3,0
30,124.86,10,147,0,54.8,3,0.22,1059,0,2,4
56,47.92,13,219,1,27.2,93,0.61,1187,1,4,4
45,105.93,15,213,0,95.1,5,0.35,1376,1,4,2
75,133.65,11,61,0,79.7,9,0.21,994,0,2,1
36,117.83,9,55,0,18.0,76,0.4,943,1,0,3
41,148.69,14,311,0,29.8,16,0.17,1390,0,3,0
36,71.54,6,333,0,0.4,91,0.09,923,0,5,4
66,35.35,13,334,0,58.2,73,0.26,687,0,9,3
30,178.71,9,95,0,52.6,50,0.56,1633,0,2,2
30,87.89,8,145,0,16.4,57,0.54,931,1,0,3
75,62.73,9,47,0,33.9,57,0.08,1490,1,6,4
45,56.93,7,293,0,93.9,86,0.41,994,1,4,0
70,36.19,8,277,0,64.9,17,0.16,743,1,8,1
19,93.19,12,202,0,86.3,65,0.34,947,2,3,1
27,93.19,14,198,0,83.8,57,0.44,1129,0,4,3
79,22.39,9,328,0,92.1,63,0.17,1467,1,5,1
39,107.48,9,123,0,4.2,67,0.2,1649,1,0,4
30,54.11,14,199,0,26.2,5,0.09,1620,1,6,0
75,225.68,12,74,0,41.6,22,0.1,239,1,5,1
26,140.92,13,156,0,64.0,1,0.14,763,1,9,1
50,103.12,8,133,0,60.8,47,0.16,619,0,7,2
31,155.02,10,311,0,24.6,49,0.12,65,0,8,1
78,93.19,7,119,0,19.3,4,0.09,1582,0,9,1
65,166.41,11,11,0,43.7,22,0.1,1630,1,3,4
37,138.9,10,234,0,25.1,88,0.18,1307,1,4,1
32,169.65,8,294,0,96.5,55,0.21,1590,0,1,2
49,179.05,7,107,0,96.5,32,0.06,1405,0,1,2
50,69.36,13,32,0,11.3,66,0.26,867,0,6,2
34,134.26,8,119,0,70.5,69,0.03,1086,2,2,1
41,70.25,8,255,0,22.8,71,0.4,856,0,4,3
47,123.93,14,82,0,71.7,8,0.05,861,0,1,3
79,37.14,14,180,0,76.7,36,0.14,107,1,0,4
30,145.54,7,227,0,4.8,12,0.14,289,0,7,3
79,278.89,14,274,0,69.5,28,0.45,308,1,6,4
76,81.89,11,185,0,89.7,2,0.33,1710,1,8,4
64,87.5,11,340,0,21.6,78,0.32,714,0,9,2
65,52.61,11,210,0,11.6,19,0.21,736,1,9,0
33,218.16,9,248,0,56.7,85,0.43,206,1,1,4
19,106.57,7,42,0,51.7,94,0.13,933,1,6,1
34,97.49,4,72,0,88.6,49,0.47,1682,1,1,2
49,169.77,11,341,0,45.1,37,0.57,509,1,9,1
60,223.06,11,18,0,41.4,52,0.03,330,1,3,1
25,162.32,9,164,0,71.4,85,0.59,641,1,5,3
69,206.75,13,266,0,7.7,92,0.23,1142,1,4,1
20,197.88,5,127,0,5.7,60,0.25,446,2,6,4
78,405.53,17,354,0,50.5,97,0.19,1342,1,0,1
29,94.14,8,300,0,8.9,42,0.21,593,1,1,1
37,51.51,4,317,0,93.9,7,0.39,1551,0,1,3
33,117.4,8,350,0,65.4,42,0.06,1392,0,2,1
31,25.54,11,141,0,75.4,57,0.08,936,0,7,4
33,71.88,17,33,0,22.9,16,0.06,1758,1,8,4
76,118.5,16,97,0,49.4,25,0.54,1072,0,1,1
70,128.54,11,209,0,13.4,38,0.53,1306,0,0,4
66,86.16,8,315,0,20.3,44,0.2,1681,0,8,4
79,137.64,7,319,0,56.8,38,0.31,773,0,7,3
60,128.32,6,197,0,28.0,45,0.5,1609,0,2,2
66,41.9,11,255,0,91.7,30,0.49,76,0,1,2
68,131.14,7,41,0,99.5,81,0.52,1319,0,8,0
71,78.76,5,103,0,0.4,16,0.17,423,1,8,2
50,191.14,12,321,0,50.95,4,0.19,918,0,3,1
47,71.8,19,188,0,11.5,94,0.02,332,0,8,4
76,46.29,16,321,0,57.5,84,0.07,1826,1,9,2
29,96.48,11,342,0,22.8,35,0.27,1407,2,7,3
32,70.69,9,61,0,96.5,61,0.38,273,1,0,0
35,87.98,4,142,1,87.6,5,0.22,1148,0,2,1
45,21.66,8,221,0,50.95,78,0.14,422,0,7,2
79,137.55,4,19,0,17.6,41,0.18,1268,1,5,4
40,126.13,14,279,0,78.3,41,0.43,1028,0,9,3
31,224.79,10,264,0,52.0,28,0.27,1166,1,2,2
47,131.55,12,247,0,61.2,10,0.11,1515,1,5,4
50,85.55,10,115,0,71.8,52,0.23,1039,1,8,2
62,37.67,10,254,0,50.95,94,0.39,324,1,7,1
79,192.47,11,296,0,0.8,32,0.33,805,1,0,0
32,81.55,17,12,0,36.4,76,0.24,418,2,2,4
24,42.49,11,45,0,41.4,45,0.37,269,2,4,0
32,104.13,10,333,0,36.7,16,0.15,1397,1,5,0
69,63.84,10,241,0,83.1,90,0.18,238,0,3,3
59,70.28,5,70,0,33.2,64,0.35,1231,1,9,4
63,200.68,12,58,0,41.6,35,0.3,1683,1,9,3
55,57.67,9,203,0,6.2,80,0.15,750,1,3,0
63,170.83,9,50,0,71.7,17,0.1,794,2,9,1
73,137.24,8,15,0,21.5,87,0.29,1094,2,6,1
74,108.96,11,50,0,23.5,42,0.08,845,1,6,2
71,78.04,10,223,0,58.7,22,0.29,695,1,2,2
61,55.59,16,127,0,98.4,50,0.31,1352,1,4,4
28,158.9,5,169,0,41.0,21,0.09,1724,0,0,1
46,135.69,9,266,0,32.7,98,0.36,535,0,8,0
48,56.06,6,67,0,3.6,46,0.19,1546,1,6,1
79,71.23,13,120,0,78.7,57,0.25,1541,0,5,4
42,263.41,19,179,0,26.1,5,0.34,436,1,3,2
69,120.24,15,225,0,76.9,52,0.59,1741,2,7,2
71,55.1,8,327,0,28.2,31,0.3,990,0,4,3
41,146.58,9,190,0,3.0,33,0.26,635,1,0,2
74,113.02,13,300,0,49.8,47,0.06,1292,0,5,0
36,42.64,13,250,0,90.6,3,0.24,929,0,4,4
19,112.6,10,5,0,21.1,53,0.07,868,1,3,2
39,75.35,11,261,0,15.4,83,0.07,1818,1,5,2
37,29.8,11,90,0,18.5,56,0.33,1782,2,3,0
50,75.44,6,193,0,69.0,18,0.26,506,1,0,2
25,65.64,7,328,0,36.7,28,0.27,1127,1,9,0
42,88.4,7,63,0,25.6,15,0.08,1127,0,8,2
63,84.4,10,293,0,50.95,50,0.12,483,0,8,0
26,117.87,9,225,0,30.9,33,0.03,864,0,1,2
51,102.11,15,333,0,54.4,28,0.34,1667,2,6,4
74,184.76,12,62,0,13.3,46,0.31,648,0,2,3
40,83.84,9,70,0,50.9,72,0.38,1438,1,7,3
22,190.28,10,19,0,31.2,94,0.27,146,0,3,1
72,208.57,10,332,1,93.3,1,0.21,994,0,1,3
78,132.41,12,244,0,42.2,71,0.13,21,1,1,0
42,30.66,9,63,0,10.0,55,0.13,1418,1,1,0
25,86.26,12,292,0,93.4,58,0.08,1406,1,3,3
33,34.86,9,363,0,93.8,78,0.54,180,0,0,0
71,97.47,11,224,0,17.5,21,0.11,1447,0,3,4
65,200.44,12,265,0,81.6,56,0.31,591,0,8,0
62,70.93,10,161,0,86.2,70,0.4,1775,2,3,4
69,200.63,12,44,0,35.6,17,0.09,435,1,0,4
78,108.98,9,318,0,16.0,78,0.39,772,2,4,4
32,128.08,12,268,0,79.8,7,0.56,653,0,8,2
